GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
2770,0.675694,0.281026,0.043281,0.0,0.281026,0.0,0.281026,0.149520445,0.131505555,0.0,0.0,0.281026,0.0,0.037742,0.962258,0.593436364,0.082257636,0.0,0.0,0.037742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149520445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149520445
2771,0.407424,0.571056,0.02152,0.0,0.571056,0.265615277,0.305440723,0.268997071,0.302058929,0.0,0.205054217,0.0,0.366001783,0.274691,0.725309,0.28000907,0.12741493,0.0,0.0,0.0,0.045873397,0.091472103,0.1373455,0.0,0.0,0.0,0.0,0.0,0.268997071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268997071
2772,0.549447,0.449945,0.000608,0.0,0.449945,0.0,0.449945,0.0,0.449945,0.0,0.116760728,0.333184273,0.0,0.064468,0.935532,0.143267756,0.406179244,0.0,0.0,0.0,0.023304215,0.0,0.041163785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2773,0.595028,0.404972,0.0,0.0809944,0.3239776,0.0,0.3239776,0.191862774,0.132114826,0.0,0.072753058,0.251224542,0.0,0.230601,0.769399,0.042791439,0.499330242,0.05290632,0.0,0.0461202,0.0691803,0.0461202,0.0691803,0.0,0.0,0.0,0.0404972,0.0404972,0.0,0.191862774,0.0,0.0,0.095931387,0.0,0.0,0.0,0.095931387
2774,0.60767,0.364705,0.027625,0.0,0.364705,0.0,0.364705,0.0,0.364705,0.0,0.262543835,0.102161165,0.0,0.034902,0.965098,0.090927485,0.516742515,0.0,0.034902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,0.354196,0.614599,0.031205,0.520961769,0.093637231,0.0,0.093637231,0.0,0.093637231,0.0,0.093637231,0.0,0.0,0.184188,0.815812,0.0,0.006945075,0.347250925,0.0,0.0,0.0,0.0,0.184188,0.0,0.0,0.361895991,0.0,0.159065778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,0.703228,0.222433,0.074338,0.0,0.222433,0.0,0.222433,0.144725142,0.077707858,0.0,0.0,0.222433,0.0,0.201184,0.798816,0.421395314,0.281832686,0.0,0.013881696,0.0,0.0,0.187302304,0.0,0.0,0.0,0.0,0.0,0.0,0.144725142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144725142
2777,0.673828,0.274407,0.051765,0.0,0.274407,0.0,0.274407,0.199012579,0.075394421,0.117855611,0.0,0.0,0.156551389,0.172965,0.827035,0.125590084,0.548237916,0.0,0.0,0.0,0.057597345,0.115367655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199012579,0.0,0.0,0.0,0.0,0.0,0.0,0.199012579
2778,0.293191,0.706809,0.0,0.0,0.706809,0.0,0.706809,0.653627984,0.053181016,0.057020402,0.242325932,0.340447277,0.067016095,0.156599,0.843401,0.278038889,0.015152111,0.0,0.0,0.0,0.0782995,0.0,0.0782995,0.0,0.0,0.0,0.0,0.0,0.354203619,0.299424365,0.0,0.0,0.0,0.0,0.0,0.0,0.653627984
2779,0.502932,0.497068,0.0,0.0,0.497068,0.0,0.497068,0.423360769,0.073707231,0.0,0.099965843,0.328067862,0.069034295,0.060785,0.939215,0.473264544,0.029667456,0.0,0.0303925,0.0303925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.362820179,0.06054059,0.0,0.06054059,0.0,0.0,0.0,0.0,0.362820179
2780,0.896076,0.103924,0.0,0.0,0.103924,0.0,0.103924,0.0,0.103924,0.026147071,0.03167988,0.046097049,0.0,0.02689,0.97311,0.118036507,0.754515706,0.023523787,0.0,0.0,0.0,0.0,0.02689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,0.470199,0.518971,0.01083,0.0,0.518971,0.214339694,0.304631306,0.214076056,0.304894944,0.0,0.119179095,0.167087384,0.232704521,0.096283,0.903717,0.452389272,0.017809728,0.0,0.0,0.0,0.0,0.05358977,0.04269323,0.0,0.0,0.0,0.0,0.0,0.214076056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214076056
2782,0.401636,0.598364,0.0,0.214190377,0.384173623,0.0,0.384173623,0.0,0.384173623,0.0,0.0,0.0,0.384173623,0.043828,0.956172,0.0,0.03136496,0.37027104,0.0,0.0,0.043828,0.0,0.0,0.0,0.0,0.153691663,0.060498715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,0.052695,0.922848,0.024458,0.018766114,0.904081886,0.640030306,0.26405158,0.771256887,0.132824998,0.0,0.283848261,0.382875966,0.237357658,0.205405,0.794595,0.0,0.0263475,0.0263475,0.05135125,0.025675625,0.0,0.0,0.1027025,0.025675625,0.0,0.0,0.018766114,0.0,0.059849534,0.422098868,0.289309256,0.0,0.748781691,0.00914325,0.0,0.0,0.013331947
2784,0.395857,0.603488,0.000655,0.117633691,0.485854309,0.0,0.485854309,0.215204793,0.270649515,0.256207496,0.229646813,0.0,0.0,0.056171,0.943829,0.0,0.06551948,0.33033752,0.0,0.0,0.0,0.0280855,0.0280855,0.0,0.0,0.0,0.0,0.117633691,0.215204793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215204793
2785,0.281291,0.717922,0.000788,0.0,0.717922,0.0,0.717922,0.134292336,0.583629664,0.105990414,0.492321473,0.119610113,0.0,0.122995,0.877005,0.15169883,0.12959217,0.0,0.0,0.0,0.0614975,0.03074875,0.0,0.03074875,0.0,0.0,0.0,0.0,0.096093149,0.038199186,0.0,0.0,0.0,0.0,0.0,0.071788385,0.06250395
2786,0.71486,0.284684,0.000456,0.0,0.284684,0.198365249,0.086318751,0.19638698,0.08829702,0.105944012,0.178739988,0.0,0.0,0.061036,0.938964,0.0,0.641782722,0.073077278,0.0,0.0,0.0,0.0,0.061036,0.0,0.0,0.0,0.0,0.0,0.0,0.19638698,0.0,0.0,0.19638698,0.0,0.0,0.0,0.0
2787,0.883467,0.076207,0.040326,0.0,0.076207,0.0,0.076207,0.076207,0.0,0.0,0.0,0.076207,0.0,0.080192,0.919808,0.508617253,0.374849747,0.0,0.0,0.0,0.080192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076207,0.0,0.076207,0.0,0.0,0.0,0.0
2788,0.0,1.0,0.0,0.0,1.0,0.418,0.582,1.0,0.0,0.0,0.476,0.524,0.0,0.127,0.873,0.0,0.0,0.0,0.010784205,0.0,0.058107834,0.029053917,0.029053917,0.0,0.0,0.0,0.0,0.0,0.418,0.466,0.116,0.0,0.0,0.127,0.495,0.349,0.029
2789,0.073501,0.905641,0.020858,0.0,0.905641,0.233124672,0.672516328,0.85931384,0.04632716,0.0,0.382777319,0.274162889,0.248699886,0.198076,0.801924,0.009459579,0.064041421,0.0,0.1584608,0.0,0.0,0.0396152,0.0,0.0,0.0,0.0,0.0,0.0,0.275665302,0.222058727,0.361589812,0.038844423,0.776097029,0.0,0.0,0.0,0.044372389
2790,0.063561,0.936439,0.0,0.190518515,0.745920485,0.23007619,0.515844295,0.717991731,0.027928755,0.0,0.243728773,0.257325411,0.244866301,0.533675,0.466325,0.0,0.012857755,0.050703245,0.00320205,0.0,0.08859005,0.265236475,0.0,0.176646425,0.0,0.190518515,0.0,0.0,0.071901846,0.132475218,0.513614667,0.717991731,0.0,0.0,0.0,0.0,0.0
2791,0.361799,0.6145,0.023701,0.0,0.6145,0.0,0.6145,0.246917161,0.367582839,0.0,0.181655418,0.432844583,0.0,0.308068,0.691932,0.317252136,0.044546864,0.0,0.308068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246917161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246917161
2792,0.641544,0.358456,0.0,0.358456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042073,0.957927,0.0,0.161435566,0.480108434,0.0,0.042073,0.0,0.0,0.0,0.0,0.0,0.071619509,0.124259848,0.162576285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,0.293563,0.675203,0.031234,0.064072038,0.611130962,0.095382265,0.515748697,0.499499947,0.111631015,0.0,0.105393201,0.475326051,0.030412321,0.134489,0.865511,0.016494424,0.258221831,0.018846745,0.0,0.0,0.0806934,0.0268978,0.0268978,0.0,0.0,0.064072038,0.0,0.0,0.22791733,0.232747495,0.038835122,0.102107779,0.205438834,0.0,0.0,0.0,0.191953334
2794,0.379747,0.58771,0.032543,0.0,0.58771,0.250087649,0.337622351,0.229245101,0.358464899,0.171837001,0.28180812,0.0,0.134064879,0.0,1.0,0.0,0.306802538,0.072944462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229245101,0.0,0.0,0.0,0.110440432,0.0,0.0,0.0,0.118804669
2795,0.003275,0.993251,0.003474,0.0,0.993251,0.472054457,0.521196543,0.993251,0.0,0.059186834,0.840867425,0.093196741,0.0,0.14486,0.85514,0.003275,0.0,0.0,0.0,0.0,0.07243,0.07243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465834719,0.527416281,0.0,0.962460219,0.030790781,0.0,0.0,0.0
2796,0.27064,0.718763,0.010597,0.126910545,0.591852455,0.144004804,0.44784765,0.36548783,0.226364625,0.037405667,0.183835883,0.246021228,0.124589677,0.177904,0.822096,0.0,0.127637613,0.143002387,0.044476,0.0,0.044476,0.0,0.0,0.088952,0.0,0.077025183,0.0,0.049885363,0.265912498,0.0,0.099575332,0.0,0.0,0.0,0.0,0.0,0.36548783
2797,0.27531,0.72469,0.0,0.529208496,0.195481504,0.0,0.195481504,0.0,0.195481504,0.0,0.195481504,0.0,0.0,0.032768,0.967232,0.0,0.0,0.27531,0.0,0.0,0.0,0.032768,0.0,0.0,0.0,0.390869691,0.0,0.138338805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2798,0.823739,0.158631,0.017629,0.0,0.158631,0.0,0.158631,0.039570186,0.119060814,0.058051332,0.100579668,0.0,0.0,0.10448,0.89552,0.217467096,0.606271904,0.0,0.0,0.029851399,0.014925699,0.014925699,0.044777098,0.0,0.0,0.0,0.0,0.0,0.039570186,0.0,0.0,0.039570186,0.0,0.0,0.0,0.0,0.0
2799,0.044492,0.917186,0.038322,0.089842037,0.827343963,0.827343963,0.0,0.233523625,0.593820338,0.0,0.584922253,0.242421709,0.0,0.320465,0.679535,0.0,0.044492,0.0,0.28521385,0.03525115,0.0,0.0,0.0,0.0,0.0,0.061182427,0.02865961,0.0,0.175088308,0.058435317,0.0,0.0,0.136194014,0.0,0.0,0.0,0.097329611
2800,0.408781,0.558042,0.033177,0.0,0.558042,0.0,0.558042,0.0,0.558042,0.0,0.096708121,0.364986812,0.096347067,0.886923,0.113077,0.300694807,0.108086193,0.0,0.0,0.028353154,0.057592345,0.114298654,0.286189653,0.400488307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.763316,0.236684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,0.594553,0.378427,0.02702,0.0,0.378427,0.0,0.378427,0.0,0.378427,0.0,0.094440999,0.283986001,0.0,0.0,1.0,0.585004479,0.009548521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,0.906,0.094,0.0,0.0235,0.0705,0.0,0.0705,0.0,0.0705,0.0,0.0,0.0705,0.0,0.047,0.953,0.11778,0.764664,0.023556,0.0,0.0235,0.0,0.0,0.0,0.0235,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,0.212191,0.787809,0.0,0.0,0.787809,0.096814636,0.690994364,0.346401981,0.441407019,0.098459581,0.689349419,0.0,0.0,0.234114,0.765886,0.0,0.205018095,0.007172905,0.110399968,0.0,0.0,0.061497066,0.062216966,0.0,0.0,0.0,0.0,0.0,0.274320925,0.072081056,0.0,0.0,0.081524321,0.0,0.0,0.0,0.26487766
2805,0.032633,0.966148,0.00122,0.162906079,0.803241921,0.32930991,0.473932011,0.803241921,0.0,0.027276489,0.271196963,0.480480843,0.024287626,0.449922,0.550078,0.0,0.00825331,0.02437969,0.030114629,0.024720964,0.024720964,0.024720964,0.296202549,0.049441929,0.0,0.162906079,0.0,0.0,0.110368653,0.220783091,0.472090178,0.0,0.711842629,0.091399292,0.0,0.0,0.0
2806,0.011828,0.982465,0.005707,0.023122314,0.959342686,0.299247764,0.660094922,0.887754616,0.07158807,0.033220119,0.376526655,0.510506536,0.039089377,0.960454,0.039546,0.0,0.011828,0.0,0.024946832,0.024946832,0.048934171,0.0,0.098827835,0.76279833,0.0,0.023122314,0.0,0.0,0.583616099,0.290858596,0.013279921,0.0,0.134477957,0.122598913,0.0,0.362543893,0.268133853
2807,0.050095,0.949905,0.0,0.0,0.949905,0.061209978,0.888695022,0.839261965,0.110643035,0.0,0.275117186,0.493895506,0.180892309,0.607271,0.392729,0.050095,0.0,0.0,0.052151219,0.208229582,0.208229582,0.0,0.097941881,0.040718128,0.0,0.0,0.0,0.0,0.270428669,0.370583674,0.198248783,0.505945719,0.127790223,0.0,0.0,0.0,0.205525184
2808,0.235378,0.764622,0.0,0.0,0.764622,0.0,0.764622,0.244127748,0.520494252,0.0,0.544556142,0.220065858,0.0,0.258829,0.741171,0.067855005,0.167522995,0.0,0.0,0.0,0.0517658,0.0,0.1552974,0.0517658,0.0,0.0,0.0,0.0,0.09399968,0.150128067,0.0,0.0,0.0,0.0,0.0,0.0,0.244127748
2809,0.642455,0.239307,0.118238,0.0,0.239307,0.0,0.239307,0.0,0.239307,0.0,0.106278153,0.0,0.133028847,0.143338,0.856662,0.429089912,0.213365088,0.0,0.0,0.0358345,0.0358345,0.0358345,0.0,0.0358345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,0.0,0.97,0.03,0.03007,0.93993,0.75758358,0.18234642,0.93993,0.0,0.03007776,0.84875679,0.06109545,0.0,0.062,0.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.03007,0.091082037,0.545554171,0.303293793,0.0,0.90985224,0.03007776,0.0,0.0,0.0
2811,0.340027,0.648042,0.011931,0.4536294,0.1944126,0.108412242,0.086000358,0.0,0.1944126,0.0,0.0,0.1944126,0.0,0.185989,0.814011,0.012631323,0.201904972,0.125490365,0.0,0.0,0.0743956,0.0743956,0.0371978,0.0,0.0,0.388760396,0.064869004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,0.952797,0.0,0.047203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043657,0.956343,0.110274819,0.842522181,0.0,0.0,0.0,0.043657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,0.023538,0.95566,0.020802,0.051001663,0.904658337,0.121897283,0.782761054,0.904658337,0.0,0.0,0.308855784,0.574995411,0.020807142,0.094884,0.905116,0.003460086,0.020077914,0.0,0.047442,0.0,0.0,0.0,0.047442,0.0,0.0,0.051001663,0.0,0.0,0.596766919,0.267141084,0.040750335,0.0,0.185269504,0.185269504,0.266607335,0.103027919,0.16448317
2814,0.425444,0.527505,0.047052,0.058553055,0.468951945,0.0,0.468951945,0.0,0.468951945,0.031961889,0.075226457,0.203998317,0.157765282,0.815539,0.184461,0.30349771,0.12194629,0.0,0.0,0.0,0.0,0.0,0.320506827,0.495032173,0.0,0.058553055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,0.344161,0.642416,0.013423,0.0,0.642416,0.0,0.642416,0.195863002,0.446552998,0.0,0.0,0.403055653,0.239360347,0.079853,0.920147,0.205327141,0.138833859,0.0,0.0,0.0,0.079853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195863002,0.0,0.0,0.0,0.0,0.0,0.195863002
2816,0.315799,0.604617,0.079584,0.023996644,0.580620356,0.129314604,0.451305751,0.297680573,0.282939783,0.0,0.448819535,0.131800821,0.0,0.17534,0.82466,0.315799,0.0,0.0,0.0,0.0,0.08767,0.08767,0.0,0.0,0.0,0.0,0.0,0.023996644,0.132302344,0.132302344,0.033075586,0.033042544,0.115797743,0.016670112,0.0,0.0,0.132170174
2817,0.277798,0.69374,0.028461,0.0,0.69374,0.254032326,0.439707674,0.34052436,0.35321564,0.0,0.434871613,0.258868387,0.0,0.175751,0.824249,0.016741219,0.261056781,0.0,0.0,0.0,0.0351502,0.0,0.0703004,0.0351502,0.0351502,0.0,0.0,0.0,0.163016162,0.177508198,0.0,0.0,0.053828048,0.0,0.0,0.0,0.286696313
2818,0.139313,0.860687,0.0,0.860687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092137,0.907863,0.0,0.0,0.139313,0.02303425,0.0,0.0,0.02303425,0.02303425,0.0,0.02303425,0.339110678,0.234967551,0.286608771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,0.136963,0.843779,0.019258,0.046118429,0.797660571,0.081604665,0.716055906,0.538387384,0.259273187,0.094080874,0.379589915,0.323989783,0.0,0.200321,0.799679,0.0,0.136963,0.0,0.0,0.06203741,0.069041634,0.034620877,0.0,0.0,0.034620877,0.025687965,0.0,0.020430464,0.356540046,0.147452998,0.034394878,0.033669132,0.13425497,0.076082752,0.017745787,0.029182211,0.247453071
2820,0.155708,0.836675,0.007617,0.0,0.836675,0.609653279,0.227021721,0.220178556,0.616496444,0.0,0.142043151,0.648755285,0.045876564,0.404006,0.595994,0.125630508,0.030077492,0.0,0.111203864,0.037067955,0.037067955,0.099110752,0.080965226,0.038589845,0.0,0.0,0.0,0.0,0.168549107,0.051629449,0.0,0.0,0.136893816,0.0,0.0,0.0,0.083284741
2821,0.572339,0.407068,0.020593,0.0,0.407068,0.103645212,0.303422788,0.0,0.407068,0.0,0.059893136,0.347174864,0.0,0.667919,0.332081,0.276638911,0.295700089,0.0,0.009341515,0.031360801,0.250886406,0.062721602,0.062721602,0.250886406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2822,0.818,0.091,0.091,0.0,0.091,0.0455,0.0455,0.0,0.091,0.0,0.0455,0.0455,0.0,0.25,0.75,0.067894,0.704298,0.045808,0.025,0.075,0.0,0.0,0.125,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,0.477312,0.501419,0.021269,0.364531613,0.136887387,0.083020421,0.053866966,0.0,0.136887387,0.0,0.0,0.044956693,0.091930694,0.108837,0.891163,0.0,0.222624999,0.254687001,0.0,0.0,0.0,0.108837,0.0,0.0,0.0,0.330819,0.033712613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,0.406171,0.581385,0.012445,0.0,0.581385,0.0,0.581385,0.0,0.581385,0.0,0.116378742,0.395408078,0.06959818,0.0,1.0,0.024920216,0.372722412,0.008528372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2825,0.147182,0.851696,0.001122,0.089294364,0.762401636,0.03067523,0.731726406,0.279012315,0.483389321,0.042815713,0.464765374,0.18380741,0.071013138,0.338888,0.661112,0.0,0.147182,0.0,0.169444,0.056594296,0.028127704,0.056594296,0.028127704,0.0,0.0,0.044647182,0.044647182,0.0,0.083086798,0.102647515,0.093278002,0.081905739,0.067049728,0.0,0.0,0.0,0.130056847
2826,0.803514,0.080262,0.116223,0.0,0.080262,0.0,0.080262,0.0,0.080262,0.080262,0.0,0.0,0.0,0.553405,0.446595,0.717069553,0.086444447,0.0,0.0,0.042612738,0.42468189,0.0,0.0,0.043498186,0.042612738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,0.638107,0.361893,0.0,0.103501398,0.258391602,0.0,0.258391602,0.0,0.258391602,0.0,0.0,0.258391602,0.0,0.251653,0.748347,0.626751248,0.011355752,0.0,0.0,0.038213005,0.022877523,0.0,0.190562473,0.0,0.0,0.064688374,0.0,0.038813024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,0.0,1.0,0.0,0.0,1.0,0.232897,0.767103,1.0,0.0,0.236434,0.629103,0.118513,0.01595,0.109162,0.890838,0.0,0.0,0.0,0.0,0.0,0.0272905,0.054581,0.0272905,0.0,0.0,0.0,0.0,0.0,0.246291,0.496628,0.257081,0.209947,0.790053,0.0,0.0,0.0,0.0
2829,0.962275,0.037725,0.0,0.0,0.037725,0.0,0.037725,0.032540944,0.005184056,0.0,0.022992218,0.014732782,0.0,0.125853,0.874147,0.562934724,0.399340276,0.0,0.0,0.03146325,0.0,0.0,0.047194875,0.047194875,0.0,0.0,0.0,0.0,0.032540944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032540944
2830,0.766722,0.179983,0.053295,0.0,0.179983,0.0,0.179983,0.0,0.179983,0.0,0.085666329,0.094316671,0.0,0.508396,0.491604,0.535747764,0.230974236,0.0,0.0,0.028169714,0.0,0.0,0.293136558,0.187089728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,0.055452,0.935812,0.008736,0.0,0.935812,0.747274892,0.188537108,0.818589381,0.117222619,0.019711008,0.280729563,0.46456983,0.170801599,0.391384,0.608616,0.029722494,0.025729506,0.0,0.131923805,0.036080517,0.036080517,0.085261047,0.102038505,0.0,0.0,0.0,0.0,0.0,0.187397211,0.556826599,0.074365571,0.039104833,0.731337576,0.0,0.0,0.0,0.048146972
2832,0.68903,0.185528,0.125443,0.0,0.185528,0.0,0.185528,0.0,0.185528,0.0,0.0,0.185528,0.0,0.315943,0.684057,0.023978244,0.641960983,0.023090773,0.0,0.057501626,0.0,0.0,0.200939748,0.057501626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,0.106837,0.892111,0.001052,0.160232949,0.731878051,0.261948669,0.469929382,0.627478575,0.104399476,0.0,0.485374937,0.208888242,0.037614872,0.158281,0.841719,0.0,0.093572225,0.013264775,0.03957025,0.0,0.03957025,0.03957025,0.03957025,0.0,0.0,0.053357572,0.0,0.106875377,0.086982962,0.353070899,0.187424713,0.0,0.339059303,0.0,0.0,0.0,0.288419272
2834,0.078,0.921,0.001,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.974,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.815901006,0.078363285,0.026735709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,0.695716,0.278202,0.026082,0.0695505,0.2086515,0.126451364,0.082200136,0.0,0.2086515,0.0,0.0,0.09878188,0.10986962,0.143239,0.856761,0.575552628,0.120163372,0.0,0.0,0.0,0.0,0.035840117,0.068665912,0.038732972,0.0,0.0,0.0695505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,0.330354,0.638091,0.031555,0.0,0.638091,0.038970132,0.599120868,0.404021993,0.234069007,0.13407249,0.276017748,0.094156708,0.133844054,0.058994,0.941006,0.274867742,0.055486258,0.0,0.0,0.0,0.0,0.058994,0.0,0.0,0.0,0.0,0.0,0.0,0.174844558,0.167148747,0.062028284,0.0,0.155663613,0.085292275,0.044839573,0.0,0.118226532
2837,0.142272,0.857728,0.0,0.0,0.857728,0.066430176,0.791297824,0.812989765,0.044738235,0.115777841,0.553410394,0.040683754,0.14785601,0.145735,0.854265,0.012313073,0.129958927,0.0,0.0,0.0,0.048578285,0.048578285,0.048578285,0.0,0.0,0.0,0.0,0.0,0.485320744,0.230105371,0.097564463,0.221894175,0.261794899,0.053482532,0.0,0.0,0.275817347
2838,0.139638,0.860362,0.0,0.042455423,0.817906577,0.226519226,0.59138735,0.320870475,0.497036101,0.024060358,0.257977549,0.464456429,0.071412241,0.210757,0.789243,0.0,0.111323463,0.028314537,0.005690439,0.081984473,0.0,0.0,0.041097615,0.081984473,0.0,0.042455423,0.0,0.0,0.215578112,0.069492202,0.035800161,0.040993449,0.087900862,0.0,0.0,0.0,0.191976164
2839,0.463646,0.5277,0.008654,0.0,0.5277,0.288737915,0.238962085,0.32999614,0.19770386,0.0,0.317188861,0.122881277,0.087629862,0.042653,0.957347,0.019659981,0.443986019,0.0,0.0,0.0,0.042653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236234996,0.093761143,0.0,0.193680344,0.0,0.0,0.0,0.136315795
2840,0.232135,0.727554,0.040311,0.047560933,0.679993067,0.265123177,0.41486989,0.222533171,0.457459896,0.0,0.199237969,0.419149767,0.061605332,0.138334,0.861666,0.0,0.109315157,0.122819843,0.039563524,0.019781762,0.0,0.0,0.078988714,0.0,0.0,0.002473168,0.0,0.045087764,0.022923365,0.125233213,0.074376594,0.0,0.222533171,0.0,0.0,0.0,0.0
2841,0.177693,0.821576,0.00073,0.0,0.821576,0.397181058,0.424394942,0.592532935,0.229043065,0.0,0.189368339,0.553480141,0.07872752,0.035553,0.964447,0.114448152,0.063244848,0.0,0.035553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266736404,0.288798775,0.036997756,0.0,0.156086211,0.0,0.0,0.0,0.436446724
2842,0.431586,0.568414,0.0,0.0,0.568414,0.211949075,0.356464925,0.315421455,0.252992545,0.0,0.21215541,0.223804486,0.132454104,0.224268,0.775732,0.108300896,0.323285104,0.0,0.096114761,0.0,0.032038254,0.032038254,0.032038254,0.032038254,0.0,0.0,0.0,0.0,0.10514038,0.10514038,0.10514038,0.0,0.105035344,0.0,0.0,0.0,0.21038611
2843,0.027899,0.972101,0.0,0.0,0.972101,0.483767035,0.488333965,0.924899664,0.047201336,0.202687919,0.45194142,0.283080672,0.034390989,0.302986,0.697014,0.0,0.01977908,0.00811992,0.0,0.0,0.1211944,0.0,0.1817916,0.0,0.0,0.0,0.0,0.0,0.579819599,0.310480493,0.034599572,0.0,0.138409385,0.335185488,0.054444219,0.055564272,0.3412963
2844,0.030384,0.967629,0.001987,0.0,0.967629,0.1120466,0.8555824,0.967629,0.0,0.017420225,0.711718223,0.238490552,0.0,0.344803,0.655197,0.030384,0.0,0.0,0.0,0.0,0.050341238,0.025170619,0.125853095,0.143438048,0.0,0.0,0.0,0.0,0.177093524,0.642693376,0.147841132,0.0,0.668289098,0.189278876,0.048176313,0.0,0.061883745
